key,y,mtime,form_a,form_b,c2_n_a,c2_n_b,c1_early_winrate_gap,c1_mid_winrate_gap,c1_early_alive_end_gap,c1_mid_alive_end_gap,c1_early_future_kill_gap,c1_mid_future_kill_gap,c2_early_winrate_gap,c2_mid_winrate_gap,c2_early_alive_end_gap,c2_mid_alive_end_gap,c2_early_future_kill_gap,c2_mid_future_kill_gap
hltv_2394979_108913_natus_vincere_vs_the_mongolz_m2_ancient,1,1781348777.0,0.060151480223804975,-0.005653725307228645,5,5,-0.010566231621012223,-0.02685038501400555,-0.19727156174004395,-0.29261173713321076,-0.11228025586932178,-0.11198917616411447,0.05666116679556099,0.04300329204574549,0.008535087295135524,0.02806179223792782,-0.009929768367455072,-0.0024537783216443954
hltv_2394980_108910_b8_vs_fut_m3_ancient,0,1781351736.0,-0.04096020196985664,-0.02504043195968744,5,5,0.001532439337925351,-0.13335738181969425,-0.08693063739959023,-0.1678703494183531,-0.0423407557545587,-0.04535506952247176,0.020899913204101284,0.004967382164372758,-0.0015985750275132604,-0.010305976844529774,-0.006858520952889635,-0.004402157068680301
hltv_2394979_108913_natus_vincere_vs_the_mongolz_m3_mirage,1,1781352156.0,0.062366795506534886,-0.01058572288933221,5,5,-0.006649824903891877,-0.017491322917109864,0.23290816215220345,0.15251995675090782,0.130781912785156,0.09219429568274001,0.05452663733352914,0.04118663645073917,0.008917858306082826,0.026532254039583425,-0.009302990243048703,-0.0016574706775594472
hltv_2394982_108924_falcons_vs_monte_m1_inferno,1,1781356164.0,0.014364421047035732,-0.29056474957050543,5,5,-0.008076560721848147,-0.021780209895553293,-0.02451951988083112,0.16445706708089347,-0.01673377628907141,0.05166911019919096,0.02277802959444697,0.022085435619333793,0.025702583379012323,0.019836121991350264,0.006723593885971213,0.00913298012824304
hltv_2394981_108922_aurora_vs_g2_m1_overpass,1,1781356366.0,0.015018407603998581,0.0007984032360245593,5,5,-0.07150491104816009,-0.03832161320443611,0.02849034805052575,0.10488238181853743,-0.0036097851169888395,0.014277489348858197,0.0035560339421009113,-0.01282751157384554,-0.016577663486002925,-0.025637565131261086,0.0020441802889108462,0.00232252920305559
hltv_2394981_108922_aurora_vs_g2_m2_anubis,1,1781360175.0,0.018311803642337688,-0.009829946827982784,5,5,0.02058266528686903,-0.036034248544035696,0.012915477106505868,-0.05384359505070324,0.006515202534633446,-0.017835687291231084,0.006796368997459945,-0.008801322761239017,-0.015324146437214914,-0.024479823604193318,0.0022204101855004543,0.0021864245895318324
hltv_2394982_108924_falcons_vs_monte_m2_dust2,0,1781360418.0,0.02255580554311854,-0.2912183226637638,5,5,-0.0014456019891239125,0.02092562502364448,-0.1348842832402719,-0.25734908559722064,-0.07418834912425787,-0.1262592402532557,0.020626311201371483,0.02198084028341346,0.025636900344427505,0.020905725346325288,0.008301247667634348,0.01032190045395126
hltv_2394983_108931_vitality_vs_mouz_m1_mirage,1,1781364387.0,0.22949436028179293,-0.05129329438755058,5,5,-0.012810842805316247,0.0072946596679115405,0.2320712843549112,0.27525085141618855,0.14405979439486127,0.13489397081840476,-0.02128721071129913,0.006046253767609311,0.022518680480016096,0.036052666124688215,0.023156374408380476,0.02470475358808072
hltv_2394982_108924_falcons_vs_monte_m3_mirage,1,1781364463.0,0.014308670195561302,-0.22657408641099905,5,5,-0.00826874062577998,-0.0083363602654552,0.12049677782391977,0.10739118215631921,0.08196937529366627,0.05174988963700172,0.018949093509024406,0.020191916094134732,0.02121802480683821,0.015964302027737243,0.007101972219323294,0.00846725106497781
hltv_2394983_108931_vitality_vs_mouz_m3_inferno,1,1781371462.0,0.22985703395986987,-0.06035492945672578,5,5,0.0018384127337373046,-0.012588197641980603,0.06366517269308658,0.16360159246554454,0.051057685241477135,0.08511934291193207,-0.019845892877689786,0.0052982674339513425,0.024689276469111954,0.03801660915989158,0.02351687201851671,0.025460444953085415
hltv_2394985_108937_betboom_vs_furia_m1_overpass,1,1781375360.0,0.0890162186185833,0.09531017980432493,5,5,0.07462049487391809,0.10539138184756014,0.13669402370547812,0.11894282061529776,0.1273671291077325,0.05258322060630055,-0.033985849668309864,-0.03122937930257902,0.017945656387235,0.01681557835910713,0.004203295406582375,0.018464918836614164
hltv_2394985_108937_betboom_vs_furia_m2_dust2,1,1781378741.0,0.09304541176495279,0.05673162880508937,5,5,-0.003112648544863872,0.013582493798617257,0.19687041255887372,0.3354575321629214,0.10883272774281894,0.16296844805720062,-0.020888147937277335,-0.014636205766873078,0.018761473858136424,0.018233403325422615,0.0044532060303565935,0.01832492663439761
hltv_2394986_108946_spirit_vs_9z_m1_overpass,1,1781380847.0,-0.0779317436479304,0.14977908816576185,5,5,0.05061935425724079,0.019195362033333052,-0.09036740796768217,-0.24808703260332582,0.022676662888697185,-0.056972576028801625,-0.023661665441661373,-0.0676739337177224,-0.00899630938461049,-0.03497029603273277,-0.013255881115137702,-0.014531693379992772
hltv_2394986_108946_spirit_vs_9z_m2_mirage,0,1781385460.0,-0.05686286189454321,0.13946131547739785,5,5,-0.0002927188138435177,-0.013011306175364945,0.2820289556156741,0.2514544277752275,0.15269049571144905,0.12585142735125276,-0.02658063285290624,-0.0696349684257278,-0.007883624124970567,-0.03336015649983248,-0.011518955984355983,-0.01331241376658171
hltv_2394986_108946_spirit_vs_9z_m3_dust2,0,1781390380.0,-0.06284298966682338,0.13880741854186157,5,5,0.002022005401442817,0.07939211365650095,-0.0024045281829687126,-0.008609943197253334,0.006625847187086198,-0.024162776313009116,-0.028014216545769854,-0.0670835886897202,-0.008910241731317825,-0.03339929714508538,-0.011359330301549342,-0.013074287168512999
hltv_2394988_108960_the_mongolz_vs_monte_m1_nuke,1,1781441737.0,-0.2083101520201087,-0.01874845676107615,5,5,0.030362060828188597,0.09260446036411552,0.07621670248391121,0.0657786608954975,0.02970380627051661,0.02056498206537205,0.03889374263409584,0.024287352403952855,-0.011927733318400469,0.0012520953888198738,-0.014852355473576828,-0.008205921912755987
hltv_2394987_108961_mouz_vs_fut_m1_ancient,0,1781442013.0,-0.07999342838314821,-0.021989891565179706,5,5,0.016693519835791037,0.01497282444088277,-0.01707795150607405,0.014047686806545279,0.008906571959578558,0.0022288677063673212,0.06705126976983738,0.014051642302182199,0.013566566262066426,0.00591261698278106,-0.016415234724635464,-0.006330172038997106
hltv_2394988_108960_the_mongolz_vs_monte_m2_inferno,0,1781445153.0,-0.1733652447718837,-0.022561035385645942,5,5,0.005144984896988336,0.014249184203912996,0.20308003764962684,0.4290652529091756,0.11419375911095409,0.1854168845902205,0.03863475355379964,0.02441514183977539,-0.010610613513696743,0.002649382685964319,-0.013696996557287677,-0.007575392629533606
hltv_2394987_108961_mouz_vs_fut_m2_nuke,1,1781445947.0,-0.07999342838314821,-0.021989891565179706,5,5,0.001916166145421172,0.026968234709275618,-0.14891684286196277,-0.20144971394690087,-0.10048836212373596,-0.130048410643883,0.06547489328480283,0.014278994462999017,0.014036392277527121,0.006246295746738795,-0.015510372731689537,-0.005577563553148479
hltv_2394988_108960_the_mongolz_vs_monte_m3_dust2,0,1781449308.0,-0.17744504972750053,-0.017269377049746064,5,5,-0.010044341155239445,-0.013758209278427969,-0.19004379171804509,-0.30719035827918906,-0.10221927605431425,-0.14444573347950918,0.03724650634258164,0.022103143821695814,-0.011029894690656739,0.003227640312386093,-0.014244764293126544,-0.007360558262270223
hltv_2394987_108961_mouz_vs_fut_m3_mirage,0,1781449439.0,-0.07999342838314821,-0.021989891565179706,5,5,-0.004657121110710372,-0.0025712372174720444,0.19502911280070687,0.1607681418829981,0.11783031885424866,0.0985287009025469,0.06375401707996614,0.013416348060557415,0.012421268200740465,0.005017523704429039,-0.01572339883503726,-0.005892604718428784
hltv_2394990_108964_aurora_vs_9z_m1_nuke,1,1781452240.0,0.022799434270380114,-0.06603341386675116,5,5,-0.007889074275771235,-0.009700356958769418,0.0810704102334901,0.1653186042940287,0.07539892603702236,0.0903979238883359,0.018982458234650612,0.022880254074794104,0.002654491399281811,0.009035158039292668,0.007268451932959941,0.008220107718003855
hltv_2394989_108968_betboom_vs_vitality_m1_overpass,1,1781453541.0,0.2360221068764917,0.021948754904387517,5,5,0.0647846310186464,0.020550404577952874,0.1291569366943644,0.04884906218300189,0.12076290713006138,0.03922120597124229,-0.005240596621751803,-0.008378682055372622,0.04185788030848747,0.051126774687626,0.013794014744933525,0.03308842081098745
hltv_2394990_108964_aurora_vs_9z_m2_dust2,1,1781455323.0,0.030954557615594597,-0.09153480958144712,5,5,0.004708522531178039,0.02474490766613402,0.010449258539677986,-0.030737355291573565,0.0016486571462643318,-0.018653533971399683,0.018428591796158855,0.02321335549703396,0.006280835542314511,0.015280440182516952,0.00907565830802931,0.010212100891085596
hltv_2394989_108968_betboom_vs_vitality_m2_nuke,1,1781457696.0,0.23784318729102621,-0.009975145056819509,5,5,0.0024057594456463605,0.018441615488588498,0.15100149103971322,0.3445488178953223,0.09341706356461504,0.1625636067624644,0.0040659738026723735,0.001403037194516843,0.04190602272613697,0.050614421770432294,0.013163320357199748,0.031762716535381375
hltv_2394992_108969_g2_vs_legacy_m1_dust2,1,1781459243.0,-0.02317265163790173,-0.05092009042725687,5,5,-0.022279186664260542,-0.13630411106669582,-0.023256959651150877,-0.09685844240199426,0.0010889962619815008,0.01944632296726767,-0.030784711523201946,0.02171000950642349,-0.0028644369045788265,0.006056135047106059,0.011269865840395354,0.008314605004932418
hltv_2394991_108975_natus_vincere_vs_falcons_m1_dust2,1,1781461279.0,0.015061107247462896,0.06749024160241651,5,5,0.006730783779032468,-0.006922678296089058,0.21811328144779712,0.08689807875745131,0.10231647872416544,0.07361117681401663,0.004453478473201211,0.0005068312884737858,-0.0022047717054534677,-0.013661272216288323,-0.0006356753557579253,-0.0010559556382105928
hltv_2394992_108969_g2_vs_legacy_m2_overpass,1,1781462403.0,-0.02317265163790173,-0.05092009042725687,5,5,0.0720886657806481,0.07652033876696693,0.028854278743193684,-0.010124457331757153,0.0351796420404068,0.039839480814277295,-0.031208677480156766,0.017128014850218476,-0.00041905871003700135,0.006325778032843343,0.012854666843006624,0.009747969379505506
hltv_2394991_108975_natus_vincere_vs_falcons_m2_mirage,0,1781464875.0,0.02157948587368264,0.06236345028445849,5,5,-0.007478676223815928,-0.03479718590860564,0.21014485010886624,0.12910823699632484,0.12448474900958018,0.10329707173974367,0.005122229612016693,0.001307063664792496,0.0002386637542086678,-0.011318745823721832,0.0005237514102598984,-2.8551619062011646e-05
hltv_2394993_108984_9z_vs_the_mongolz_m1_inferno,1,1781528204.0,-0.10718912559302086,-0.017462246024198245,5,5,-0.012203018151916933,-0.08323932556745145,-0.022995191318066266,0.03643379575629119,0.001685169718743329,0.02133761755714242,0.00246929512100702,-0.019102024347087743,-0.005475029953407928,-0.010295854804348803,-0.005823638189549563,0.0006092327392827612
hltv_2394993_108984_9z_vs_the_mongolz_m2_overpass,1,1781532019.0,-0.08766373528792995,-0.022919261436107622,5,5,0.06931088062483137,0.06150450735391044,0.08727194340901911,0.1005670330225209,0.08524895905137586,0.0308537428187467,0.0032808700864485063,-0.017659888754777642,-0.002659724402178598,-0.005251868760245304,-0.004353068546287642,0.0028075278274661275
hltv_2394994_108988_betboom_vs_fut_m1_mirage,1,1781536373.0,-0.030597287709538467,-0.021989891565179706,5,5,0.0033377218783933738,-0.023863527151650854,0.25089109332056425,0.21319069305270327,0.15333948491099175,0.12194920390247427,0.034954561043736954,0.004013910164750445,-0.0031327839325729356,-0.008698430628273301,-0.004647630041129225,-0.010889213386162777
hltv_2394994_108988_betboom_vs_fut_m2_dust2,1,1781540160.0,-0.030597287709538467,-0.021989891565179706,5,5,0.0036429835641841324,0.0009927972778426275,0.21728325148890948,0.09579688632251854,0.1155714639701636,0.06415112491977681,0.027360690590457426,0.0015006289693656472,-0.0028562497841758683,-0.00932033359824791,-0.0032451460827795375,-0.009969743343923532
hltv_2394995_108991_natus_vincere_vs_g2_m1_dust2,0,1781546478.0,-0.02317265163790173,0.062152266043993876,5,5,-0.015068515989051234,0.011412240223905079,-0.11456558936951428,-0.22104081833749326,-0.04831981157530901,-0.09897835843191116,-0.0357702993187059,-0.034010908940470375,0.010036540868644805,0.0019621166442615467,0.010280294887770824,0.008920306826310231
hltv_2394995_108991_natus_vincere_vs_g2_m2_inferno,1,1781551751.0,-0.02193371000004932,0.06104530248394892,5,5,-0.016801632749577022,-0.022470266765021785,0.07706776518650632,0.12459539370573897,0.06507972594123901,0.07607330331340978,-0.034389359090658655,-0.03319827081127774,0.009255455183659667,0.0008452175576006415,0.009525158124707278,0.008201357265564813
hltv_2394996_109018_aurora_vs_betboom_m2_anubis,1,1781797082.0,0.036616245788065674,-0.030597287709538467,5,5,0.006979947031403866,0.00707935862413267,0.18191409437058711,0.24064778397165926,0.08785766518438176,0.11128697817104544,0.023075725595072427,0.0074661196809233665,0.014417399458961366,0.01414969851933745,0.0029297116994859707,0.014785471987107612
hltv_2394997_109024_9z_vs_furia_m3_overpass,1,1781813675.0,0.09748589554034247,-0.07036649807656337,5,5,-0.0576426428943142,-0.04489442151795897,0.023782871830629715,0.08185131446278782,-0.02171680352564176,-0.03524008254180255,-0.01389472421210819,0.017803636364316533,0.010571163078844648,0.024205763522100743,0.012565003765363902,0.010640271560628967
hltv_2394998_109032_g2_vs_spirit_m1_overpass,1,1781894848.1963546,-0.014758047769287616,0.13734630364472333,5,5,0.022631164052294206,0.0012947158201009334,0.060515718420994846,0.054379472395730044,0.0791814721374492,0.03529486330987258,-0.00949283444647031,-0.03246651834796854,0.010426428177345792,0.0005532167435259305,-0.00717509593462895,-0.006383607719666562
hltv_2394998_109032_g2_vs_spirit_m2_dust2,0,1781894860.304443,-0.009216655104923952,0.13132469809169797,5,5,-0.0015488195176860953,0.00736933925610056,0.16966003851107503,0.41730244800966665,0.10657106176696485,0.17272863729557864,-0.009930299308573587,-0.03143522931913362,0.011132248162364022,0.002794475263280416,-0.006168270574574586,-0.005077585424951903
hltv_2394999_109038_falcons_vs_vitality_m2_inferno,1,1781910799.8054693,0.2377052324004191,0.019971077953352526,5,5,0.007741892374617532,0.03640100966572102,0.11844797857023293,-0.06914514581526471,0.05014087756020458,-0.030007780314684596,-0.04458536270846036,-0.04482540322832057,0.021362430214528993,0.030618682398344477,0.021801491269453244,0.025565325392731875
hltv_2394999_109038_falcons_vs_vitality_m3_dust2,0,1781910804.2193758,0.2346473757956944,0.01726661602093155,5,5,-0.006454940814742294,-0.09913121296394334,0.04087363799185467,0.04311074223975775,0.03494524545785199,0.057542841614774465,-0.043987799915545245,-0.04370613497131909,0.022128053517852242,0.0303486751297245,0.022121339424028996,0.025220537749827132
hltv_2395000_109049_aurora_vs_furia_m2_nuke,1,1781970037.0,0.10076617579801442,0.03994313112693434,5,5,0.005871382901752931,0.00014462687125144091,-0.12000470780999051,-0.2668454277029575,-0.08326219135340457,-0.12460544078829888,-0.03665139947096885,-0.011439389905130437,0.005120680169122982,0.01055822536360762,0.0028108527996377197,0.0018718839259658226
hltv_2395001_109056_spirit_vs_falcons_m2_mirage,0,1781983253.0,0.018509346297626416,0.1268954317819084,5,5,-0.003286025517338975,-0.012016364744081076,0.2664028775192346,0.2509780269479165,0.15509908780028253,0.1315117602040154,0.03456349830673289,0.01085948800604608,0.0014709049104528749,-0.010816331373469878,-0.016530599329726725,-0.015636475655313842
hltv_2395001_109056_spirit_vs_falcons_m3_dust2,1,1781988035.0,0.014300550142196332,0.1274449465681203,5,5,-0.0031144199805918094,-0.003352382646576668,0.024051949361151903,-0.10817618877681062,0.02064212109319724,-0.02254771924036547,0.03445274289362521,0.011210496109852919,0.0014706754121582288,-0.010862543509745859,-0.01624895163454365,-0.01567292713577495
hltv_2395002_109068_furia_vs_falcons_m3_inferno,0,1782065350.0,0.10588830077820426,0.014165942704393803,5,5,0.009492912486301353,0.013165445978167267,-0.08062775105895686,-0.11918203488173312,-0.06444148561353236,-0.05316549539943255,-0.06791222591817919,-0.05223852579975574,0.0017444376863738342,0.004320309328892269,0.017186941612080175,0.013996850224537782
hltv_2396018_109851_liquid_vs_spirit_m2_anubis,0,1785422629.8815446,-0.17114825619582946,0.1232083397369666,4,5,0.004007395093894028,-0.14591761245027834,-0.1220912436679309,-0.2557644176233051,-0.08743698811425527,-0.0717859269836632,-0.021126279876622744,-0.0014815377300121946,-0.050784847100427966,-0.059752232148911344,-0.025023747013244058,-0.03312490761200004
hltv_2396018_109851_liquid_vs_spirit_m1_dust2,0,1785422634.9006433,-0.2038133175143005,0.12951241101802244,5,5,-0.009863019327866929,-0.030193553720707533,-0.13995839148619849,-0.056212971621301955,-0.052667830109964064,-0.027388455610814433,0.012447598231921875,0.009269793158382389,-0.06019965851703507,-0.06459496138809395,-0.03124856252154523,-0.04232058178089321
hltv_2396017_109861_3dmax_vs_mouz_m1_dust2,1,1785429198.043504,-0.3398678256223512,-0.028315920117287854,4,5,0.006771822505309832,-0.0026944657451264398,0.1257056553003968,-0.008831574611621096,0.0586669989132379,0.013114923227093345,0.09244448058262977,0.05421045824990117,0.015683654961214932,0.008389119631894815,-0.02214380134538857,-0.012360236017335657
hltv_2396017_109861_3dmax_vs_mouz_m2_nuke,0,1785435280.2599058,-0.3398678256223512,-0.028315920117287854,5,5,-0.0034170576706001876,0.009710829669102194,0.021047678785518498,0.14635992930725528,0.01644494831310067,0.03495984900885113,0.0953418852809731,0.05411741612712845,0.010563444314716008,0.0002686750349577549,-0.027163258376401656,-0.019165275666485904
hltv_2396016_109884_faze_vs_the_mongolz_m1_nuke,1,1785510629.013151,-0.11930394849709013,-0.035980572364222835,4,3,0.007567932572750791,0.0050090752960313956,-0.241198075354012,-0.3691279255431985,-0.1524997999395593,-0.18852521859558408,0.07703830640743592,0.05195508873105753,-0.026549640728189716,-0.030871378583853804,-0.02756066788684086,-0.021930342260835234
hltv_2396015_109896_pain_vs_astralis_m2_inferno,0,1785525506.8214593,-0.1971366425790953,-0.05691557161334906,5,5,-0.01043143019899928,-0.06417853026324205,-0.1711487439686208,-0.033716172286647805,-0.09418436248896694,-0.03903950946796497,0.06505546281004432,0.04227710052238126,-0.009790409402048172,-0.025304434050946567,-0.010634113159084468,-0.004238829514582876
hltv_2396020_109915_faze_vs_spirit_m1_dust2,0,1785590698.034012,-0.11930394849709013,0.13255784070599247,5,5,-0.014514338039554375,-0.07052079936359129,-0.05770081134507571,0.011478731538820786,-0.0018701735952242893,0.04306838423180587,0.022031174810620002,-0.021955080207846422,-0.02196232266930037,-0.03574617835194316,-0.0189689156533146,-0.0208132417733225
hltv_2396020_109915_faze_vs_spirit_m2_cache,1,1785590701.477583,-0.1433104652743934,0.13715206222532556,5,5,-0.004023441419622686,0.03426808041893081,-0.29169818941215697,-0.21568908418908894,-0.1835550703646726,-0.15816576020637912,0.03506183170569932,-0.011418474599527162,-0.03101792664270081,-0.04903912692233381,-0.03220789138882907,-0.03286424860351689
hltv_2396019_109924_astralis_vs_mouz_m2_mirage,0,1785601012.0294986,-0.05395833743832838,-0.028315920117287854,5,5,-0.003984910782701134,-0.05780061105262424,-0.13228296473167395,-0.24178315612458978,-0.072558858955029,-0.10732127593861956,-0.04837756637256835,-0.027293494746781,-0.0005444469190712953,0.0009219601305400227,0.005673869169706247,0.0005027153794563421
hltv_2396019_109924_astralis_vs_mouz_m1_ancient,1,1785601013.8698611,-0.05874829269469065,-0.017241806434506103,5,5,0.002513025387934076,0.05934775384758734,0.06271722330344959,0.042139655682261856,0.012878795133028365,0.004455222229960087,-0.04707290396863506,-0.026106099835714158,-0.0021746644502856904,-9.945729561672279e-05,0.004517130832371152,-0.0005185498617971684
hltv_2396021_109950_spirit_vs_mouz_m1_dust2,1,1785681878.0166228,-0.02076609774399619,0.1320500841245992,5,5,-0.005941714106963647,0.015391445261256742,0.15187686214100893,0.29550142755500375,0.09200611209614273,0.13874688154449472,0.006134820898811344,-0.023810693616787115,-0.012871738281267864,-0.025907096605993274,-0.01142318124021413,-0.013952690505191101
hltv_2396021_109950_spirit_vs_mouz_m2_mirage,1,1785681880.9464283,-0.0028465718054298096,0.12077972134478172,5,5,0.0032018310907580005,0.044033391476787864,0.07751787283737349,-0.02697482527802575,0.032476848987277374,-0.010318981062436283,0.006347441886778049,-0.023386023330254968,-0.009719867421606743,-0.02238846231215269,-0.009757706239722885,-0.012356012143505346
hltv_2396021_109950_spirit_vs_mouz_m3_ancient,0,1785681888.0112762,0.017103865230536284,0.10873859692160061,5,5,-0.0018817359415750357,-0.011504198345230532,-0.12827078350980908,-0.08625193788258295,-0.05466199553420048,-0.05850459106806283,0.006149662190864547,-0.0221102307278343,-0.0063405158920603055,-0.019436354512416598,-0.007654205947979498,-0.010888063631407263
hltv_2396021_109950_spirit_vs_mouz_m4_nuke,1,1785681890.46879,0.013266312897476802,0.10823595875785433,5,5,0.01360305344429169,0.0390292580734356,0.19181815533908314,0.11422888185234681,0.09604458475345556,0.07812366343925498,0.006125817886048601,-0.022137946940164743,-0.0063970764650521095,-0.020186664833220513,-0.007507172889879066,-0.011011153110133731
hltv_2396577_110241_luminosity_vs_spirit_m2_dust2,0,1786626593.0,-0.13988510266843587,0.10328449858847226,4,5,0.0002701314062710791,-0.05547443476864472,-0.008797493004675694,0.04380484916053273,-0.009491961201488985,0.03099687447589683,0.013350828223716804,-0.013724162906760096,-0.015676872358988347,-0.02147281841366616,-0.014673801935925102,-0.017884189311833942
hltv_2396575_110240_gamerlegion_vs_jijiehao_m1_dust2,1,1786627438.514942,-0.09704578914947083,,5,0,7.99406930169777e-05,0.011586758626603633,0.1564153968255732,0.27538777992311136,0.09882709957661107,0.13531884432656982,,,,,,
hltv_2396575_110240_gamerlegion_vs_jijiehao_m2_ancient,1,1786627457.3281486,-0.09704578914947083,,5,5,-0.010525467934616395,0.09679292543319801,0.10843800228085615,0.17156235293767946,0.044162454794281825,0.0477006598475031,-0.07591520296567789,0.011487575990756727,0.031549922584887535,0.05661343756980308,0.0419459174310699,0.013771788589338863
hltv_2396576_110245_big_vs_g2_m1_cache,0,1786629524.0,0.007168489478612497,-0.026013027463799986,5,5,0.006726560691106054,0.011998798308919256,-0.1799018327321188,-0.2073626561324123,-0.11668408705834304,-0.11545778189061268,-0.032927848894375555,-0.06796096568133964,-0.024231726211097704,-0.030904394479881914,-0.01364498896271904,0.0030142160899018777
hltv_2396578_110242_aurora_vs_m80_m1_dust2,1,1786632471.0,0.06758214518413608,-0.004555816535860691,5,5,0.010553743744739275,0.0443754737720467,0.08028827497661867,-0.015680751940904847,0.0285664791930606,-0.014988746513693751,-0.06777480398436275,-0.02055713229570688,-0.011109447495460667,-0.011782150693896598,0.01866212921678101,0.010427717989716978
hltv_2396576_110245_big_vs_g2_m2_ancient,1,1786633932.0,0.007168489478612497,-0.026013027463799986,5,5,0.0033406880553212837,-0.05837213185287915,-0.19342803454199747,-0.17638002903098388,-0.0803642495129901,-0.08568797480538876,-0.03380159344040984,-0.0564244719493307,-0.04157422042412662,-0.04797160063601896,-0.02102205130408319,-0.005082515819282818
hltv_2396580_110247_legacy_vs_faze_m2_mirage,1,1786646049.0,-0.1195054192341471,-0.06297479916138843,5,5,-0.018999945253093342,-0.06899659211911058,-0.09544006204257899,-0.15712858439497013,-0.033169121726892736,-0.06416418187576228,0.022561176900426805,0.030484045310164576,-0.021139734717120495,-0.01829262665013559,-0.011049139302202082,-0.004770963340384904
hltv_2396582_110259_ninjas_in_pyjamas_m1_nuke,1,1786707093.0,0.09952959534703307,-0.05037035938894967,3,5,0.013545155594345548,0.0386226512509632,0.18758735759687745,0.15869833487691173,0.08787260585444556,0.06695835412289936,0.021159020250524185,0.15766850348441508,0.011947365479003769,0.046826622023911524,0.013665950875930255,0.013980940838105749
hltv_2396582_110259_ninjas_in_pyjamas_m2_anubis,1,1786711329.0,0.09952959534703307,-0.05037035938894967,5,5,-0.0039021173679644194,0.046246577742291683,0.02011490119425874,0.045874750810638076,0.009113964335010327,0.0445154204588768,0.05824409173903822,0.13295346990312668,0.06542953598093154,0.07697034639744404,0.04031350304025766,0.030338665948623444
hltv_2396584_110273_fut_vs_mouz_m1_ancient,0,1786716582.0,0.017843960582181385,-0.03169279335300036,5,5,-0.002480736678010853,-0.08121181923448473,-0.14629771931527663,-0.20727111243279048,-0.05799163767447485,-0.07353462553761825,0.048667697650183694,0.017194657878366937,0.011345363707036704,0.0083146800790459,-6.29633866964241e-05,0.000774705297454048
hltv_2396583_110274_b8_vs_vitality_m1_mirage,1,1786717640.0,0.22858226831109976,-0.04117163076764784,5,5,-0.006951891535489696,-0.03166074568681143,0.006816018423807246,-0.01885664640887197,0.01002952600957685,0.005281372235911352,0.028361839733893224,0.010838768880411742,0.0415740101400639,0.055549551554817556,0.014093277251138847,0.02389939562465948
hltv_2396584_110273_fut_vs_mouz_m2_nuke,1,1786721176.0,0.017843960582181385,-0.03169279335300036,5,5,0.007966737433225235,0.06981475328120856,-0.1995116294099193,-0.2478349729089701,-0.12808290897008828,-0.16992420958259036,0.04676386455315479,0.014914817918235346,0.010094697761476201,0.005537864324625219,-0.00042184922897919863,0.00022809308909049753
hltv_2396581_110279_k27_vs_mibr_m1_cache,1,1786730466.0,-0.032260862218221435,,5,4,-0.0016283553322699873,-0.008429872584274328,0.3174784026899424,0.3478510168017442,0.2000475478214105,0.19607754403603955,-0.06592371672533015,-0.004847411616795971,0.030741276305366383,0.05246651599718993,0.018183079037277228,0.03501976887267505
hltv_2396585_110277_parivision_vs_100_thieves_m2_dust2,0,1786733821.0,-0.24512245803298496,-0.02030526616074557,1,3,-0.00789677462710936,-0.019230846825680492,0.03358704575482191,0.13160582438933416,0.04214545890903787,0.06468332161940044,-0.012125895655394903,-0.03098348421283853,-0.03194675523121121,-0.02264363464276009,-0.02822420740835274,-0.03321617402872129
hltv_2396587_110300_the_mongolz_vs_natus_vincere_m1_inferno,1,1786794244.0,0.0576626318279414,-0.035980572364222835,5,5,-0.007045631869827984,-0.0005634264285252488,-0.005270371348386205,0.09420552733158821,-0.0016035473398905986,0.01073839694267198,0.06467521009521315,0.07638621097235071,0.020860404607007,0.037105410016436746,-0.0182911022933544,-0.010266252793020236
hltv_2396590_110301_wildcard_vs_pain_m1_inferno,1,1786795215.0,,-0.14670185581426767,0,5,0.012499872678193469,0.05038092146560744,-0.14589137833323895,-0.25466158902563,-0.10013076017723449,-0.1333969863867489,,,,,,
hltv_2396587_110300_the_mongolz_vs_natus_vincere_m2_ancient,0,1786797733.0,0.06311312729322832,-0.04867020975196679,5,5,-0.008942042567577135,0.08211543054878001,-0.14583180673130114,-0.18976290410268432,-0.08686557238608045,-0.09346293657382881,0.02587036331436765,0.05205852387976262,0.007987658176114243,0.0428448664990031,0.0007712851434602541,-0.004764517743842345
hltv_2396588_110311_furia_vs_9z_m2_mirage,0,1786811369.0,0.10405032876880023,-0.07982415232352429,5,5,0.025460585486721143,-0.014286662462143829,0.04221096506961253,0.08419752222613677,0.0027413679984915063,0.04626898469138041,-0.009553330294692963,0.01957537358261291,0.011025614394605976,0.022219338839180647,0.011222957689852986,0.009071187165527184
hltv_2396591_110320_spirit_vs_big_m1_cache,1,1786820463.0,0.007168489478612497,0.10798645870502348,5,5,0.006491237130442973,0.039978826489131425,0.12570429879875253,0.17034184574720407,0.04611417756058883,0.07614739496039968,-0.046576372473634775,-0.05688512672758239,-0.031162980861014156,-0.03924542478260323,-0.017465383829774195,-0.007757130050042305
hltv_2396596_110327_lynn_vision_vs_vitality_m1_dust2,1,1786880136.0,0.226395586700587,,5,5,0.005358066096684044,0.028023909226343624,0.13692188991911242,0.3794661319109913,0.07997113547827062,0.140386028676525,-0.10505088822367159,-0.0460472692220093,0.031930336930590164,0.07555370891445579,0.06602984118755456,0.047022459240781744
