key,mtime,y,is_ct,pistol_rate_gap,pistol_rate_top,call_early_winrate,call_mid_winrate,call_early_alive_end,call_mid_alive_end,call_early_future_kill,call_mid_future_kill,cpist_early_winrate,cpist_mid_winrate,cpist_early_alive_end,cpist_mid_alive_end,cpist_early_future_kill,cpist_mid_future_kill,form_gap
hltv_2391120_105362_fut_vs_3dmax_m2_ancient,1772981921.0,0,0,-0.07948717948717943,0.5961538461538461,-2.924275494842199e-05,0.007414101539610751,0.046078587723882014,0.08689811450763629,0.033873924881138884,0.03563008586177335,0.020235260352446938,0.006733767746797958,0.01817593196688111,0.41487500682277645,-0.005664619533158055,0.09207623619808769,-0.36342672433028644
hltv_2391134_105601_the_mongolz_vs_natus_vincere_m2_mirage,1773398658.0,1,1,0.042917166866746626,0.5735294117647058,-0.29208245493460594,-0.025312511265757287,-0.1523465090401812,-0.099937198410821,0.0027580912224490217,-0.03153996662940056,-0.24895328793406152,0.19242098582419587,-0.06566638610027786,0.013342504915732356,0.06303763480584657,0.07551799475923426,-0.04844229262495352
hltv_2391134_105601_the_mongolz_vs_natus_vincere_m2_mirage,1773398658.0,0,0,0.042917166866746626,0.5735294117647058,-0.29208245493460594,-0.025312511265757287,-0.1523465090401812,-0.099937198410821,0.0027580912224490217,-0.03153996662940056,-0.24895328793406152,0.19242098582419587,-0.06566638610027786,0.013342504915732356,0.06303763480584657,0.07551799475923426,-0.04844229262495352
hltv_2391136_105627_mouz_vs_fut_m2_overpass,1773425709.0,0,0,-0.1807228915662651,0.5903614457831325,0.03778044942208836,-0.02631372615492189,0.09171492301946133,0.05553347316165752,-0.0006375525406074889,0.058814451241406884,0.1035620208406468,0.01090163200354044,0.09055750979085236,0.05845498518496084,-0.0559648264636598,-0.05034986965344895,-0.07195133650974658
hltv_2391136_105627_mouz_vs_fut_m2_overpass,1773425709.0,1,1,-0.1807228915662651,0.5903614457831325,0.03778044942208836,-0.02631372615492189,0.09171492301946133,0.05553347316165752,-0.0006375525406074889,0.058814451241406884,0.1035620208406468,0.01090163200354044,0.09055750979085236,0.05845498518496084,-0.0559648264636598,-0.05034986965344895,-0.07195133650974658
hltv_2391137_105640_astralis_vs_spirit_m2_ancient,1773440463.0,1,0,-0.05723443223443225,0.5892857142857143,-0.04920455767068266,-0.1857543418876035,-0.02186462724278654,-0.12067651337189678,-0.028776419479478732,-0.09814551841483976,-0.015119512941019708,-0.1641131600218244,0.08326414494802298,0.03073561618332682,0.026184293321055263,0.033800121777371406,-0.23348126055685886
hltv_2391137_105640_astralis_vs_spirit_m2_ancient,1773440463.0,1,1,-0.05723443223443225,0.5892857142857143,-0.04920455767068266,-0.1857543418876035,-0.02186462724278654,-0.12067651337189678,-0.028776419479478732,-0.09814551841483976,-0.015119512941019708,-0.1641131600218244,0.08326414494802298,0.03073561618332682,0.026184293321055263,0.033800121777371406,-0.23348126055685886
hltv_2391139_105666_natus_vincere_vs_fut_m2_ancient,1773505762.0,1,0,-0.01673412204234115,0.5852272727272727,0.03315281682256266,0.1682226659014768,0.019079585981033653,0.030131896570509076,0.030677195613893427,-0.03850202139731057,0.1428621336847924,0.11792614407253516,-0.051121110099107636,-0.05141958699079441,-0.006455465634541968,0.004449063797482722,-0.07160798886688853
hltv_2391139_105666_natus_vincere_vs_fut_m2_ancient,1773505762.0,0,1,-0.01673412204234115,0.5852272727272727,0.03315281682256266,0.1682226659014768,0.019079585981033653,0.030131896570509076,0.030677195613893427,-0.03850202139731057,0.1428621336847924,0.11792614407253516,-0.051121110099107636,-0.05141958699079441,-0.006455465634541968,0.004449063797482722,-0.07160798886688853
hltv_2391138_105677_aurora_vs_astralis_m2_dust2,1773519034.0,1,0,-0.1738773274917853,0.5602409638554217,-0.2883370082950933,-0.3325778544840416,-0.011693384744776048,-0.10270045061805633,0.01592179069509203,0.053542487396698035,-0.2259064359306467,-0.2432081377301598,0.029935529744268274,-0.11914377881549076,0.03379941795865382,0.018743072209723433,0.01512592878662787
hltv_2391138_105677_aurora_vs_astralis_m2_dust2,1773519034.0,1,1,-0.1738773274917853,0.5602409638554217,-0.2883370082950933,-0.3325778544840416,-0.011693384744776048,-0.10270045061805633,0.01592179069509203,0.053542487396698035,-0.2259064359306467,-0.2432081377301598,0.029935529744268274,-0.11914377881549076,0.03379941795865382,0.018743072209723433,0.01512592878662787
hltv_2391140_105700_fut_vs_astralis_m1_dust2,1773580659.0,0,1,-0.05223607038123168,0.5806451612903226,0.023534256903474438,-0.007174491112851067,-0.07663660693430097,-0.02529386107047582,-0.04373058697043558,0.018656093131403706,0.091252236687834,-0.03283108043369393,-0.03578439784579407,0.12109358153017458,-0.01893757191170009,0.06928454577087667,-0.09103791795904956
hltv_2391140_105700_fut_vs_astralis_m1_dust2,1773580659.0,0,0,-0.05223607038123168,0.5806451612903226,0.023534256903474438,-0.007174491112851067,-0.07663660693430097,-0.02529386107047582,-0.04373058697043558,0.018656093131403706,0.091252236687834,-0.03283108043369393,-0.03578439784579407,0.12109358153017458,-0.01893757191170009,0.06928454577087667,-0.09103791795904956
hltv_2391140_105700_fut_vs_astralis_m2_ancient,1773583754.0,1,0,-0.10204081632653061,0.6020408163265306,0.001882137823130292,-0.006094543128503327,-0.06239385510437234,0.004484416011585224,-0.030048677427739978,-0.00870401236783569,0.00821649855018658,-0.018218897095432784,0.03774964761020794,0.1421200412084083,-0.009246854089264178,0.033369006751864105,-0.11585139130150524
hltv_2391140_105700_fut_vs_astralis_m2_ancient,1773583754.0,1,1,-0.10204081632653061,0.6020408163265306,0.001882137823130292,-0.006094543128503327,-0.06239385510437234,0.004484416011585224,-0.030048677427739978,-0.00870401236783569,0.00821649855018658,-0.018218897095432784,0.03774964761020794,0.1421200412084083,-0.009246854089264178,0.033369006751864105,-0.11585139130150524
hltv_2391141_105714_natus_vincere_vs_aurora_m2_anubis,1773599286.0,1,0,-0.14474772539288666,0.5641025641025641,0.027102408932366373,-0.0002595200249859708,0.05573106714710718,0.03168251591508087,0.0564565820248496,0.06455485117258042,0.09509794106257052,-0.07692432142645306,-0.02782448182005387,-0.07611960267996604,-0.0111849706568391,0.011552351771016212,0.041681701198319675
hltv_2391141_105714_natus_vincere_vs_aurora_m2_anubis,1773599286.0,0,1,-0.14474772539288666,0.5641025641025641,0.027102408932366373,-0.0002595200249859708,0.05573106714710718,0.03168251591508087,0.0564565820248496,0.06455485117258042,0.09509794106257052,-0.07692432142645306,-0.02782448182005387,-0.07611960267996604,-0.0111849706568391,0.011552351771016212,0.041681701198319675
hltv_2391141_105714_natus_vincere_vs_aurora_m4_dust2,1773607806.0,0,0,-0.1367715761003196,0.5602409638554217,-0.001762661638399221,-0.013527152937485853,-0.0115097972409679,-0.055487867969198745,-0.00010745676392437398,-0.012306061389518508,-0.014510715421238385,-0.0193362071425065,-0.02596509446895584,-0.03873896862155407,-0.01949853500367743,-0.02623435747006847,0.043807283879641654
hltv_2391141_105714_natus_vincere_vs_aurora_m4_dust2,1773607806.0,0,1,-0.1367715761003196,0.5602409638554217,-0.001762661638399221,-0.013527152937485853,-0.0115097972409679,-0.055487867969198745,-0.00010745676392437398,-0.012306061389518508,-0.014510715421238385,-0.0193362071425065,-0.02596509446895584,-0.03873896862155407,-0.01949853500367743,-0.02623435747006847,0.043807283879641654
hltv_2390811_105805_falcons_vs_nrg_m1_ancient,1773834632.6977758,0,0,-0.2870813397129186,0.6818181818181818,-0.12118595018714318,-0.1947684319692365,-0.003041169128335075,-0.019571845229605644,0.04092910406628786,-0.013963839599539729,0.07028374884957489,-0.2786892487130689,-0.016410007628804513,-0.020607676422151666,-0.023266828290017527,-0.11513936108243827,
hltv_2390811_105805_falcons_vs_nrg_m1_ancient,1773834632.6977758,1,1,-0.2870813397129186,0.6818181818181818,-0.12118595018714318,-0.1947684319692365,-0.003041169128335075,-0.019571845229605644,0.04092910406628786,-0.013963839599539729,0.07028374884957489,-0.2786892487130689,-0.016410007628804513,-0.020607676422151666,-0.023266828290017527,-0.11513936108243827,
hltv_2390811_105805_falcons_vs_nrg_m2_dust2,1773834634.6058776,0,1,-0.24999999999999994,0.6666666666666666,-0.012548385084036218,-0.03173498673003006,-0.1231307243526884,-0.1236345530304756,-0.06836296099088057,-0.06226685155328249,-0.0021538621714326522,-0.05475725122131653,-0.010667852702594904,-0.07347680465297807,0.0035519341830493323,-0.007239192796261007,
hltv_2390811_105805_falcons_vs_nrg_m2_dust2,1773834634.6058776,1,0,-0.24999999999999994,0.6666666666666666,-0.012548385084036218,-0.03173498673003006,-0.1231307243526884,-0.1236345530304756,-0.06836296099088057,-0.06226685155328249,-0.0021538621714326522,-0.05475725122131653,-0.010667852702594904,-0.07347680465297807,0.0035519341830493323,-0.007239192796261007,
hltv_2390812_105813_natus_vincere_vs_b8_m2_ancient,1773848176.1897273,1,0,-0.04635167464114831,0.631578947368421,0.17307021774236936,-0.03660325221094585,0.062303068605350787,0.0153275290473332,-0.04780863318374229,-0.013218715437285089,0.2455573431165009,0.08014597414190594,0.0073703328458868955,0.02976600823785497,-0.0017971910768985189,0.0058691056048637,0.028900258750549294
hltv_2390812_105813_natus_vincere_vs_b8_m2_ancient,1773848176.1897273,0,1,-0.04635167464114831,0.631578947368421,0.17307021774236936,-0.03660325221094585,0.062303068605350787,0.0153275290473332,-0.04780863318374229,-0.013218715437285089,0.2455573431165009,0.08014597414190594,0.0073703328458868955,0.02976600823785497,-0.0017971910768985189,0.0058691056048637,0.028900258750549294
hltv_2390813_105823_faze_vs_aurora_m2_inferno,1773865598.9166288,0,0,-0.09708737864077671,0.5,0.22580733505276307,0.07657408744991151,0.0652578891803427,0.08191692902706948,-0.02986101476530839,0.004777839412788698,0.2216526050549038,0.07205043123184618,0.011068007221123333,0.049832228243430365,0.020831075177090486,0.0168721558692016,0.10709373537771985
hltv_2390813_105823_faze_vs_aurora_m2_inferno,1773865598.9166288,0,1,-0.09708737864077671,0.5,0.22580733505276307,0.07657408744991151,0.0652578891803427,0.08191692902706948,-0.02986101476530839,0.004777839412788698,0.2216526050549038,0.07205043123184618,0.011068007221123333,0.049832228243430365,0.020831075177090486,0.0168721558692016,0.10709373537771985
hltv_2390813_105823_faze_vs_aurora_m1_nuke,1773865599.7629843,1,1,-0.1554232804232804,0.5396825396825397,-0.007061185924853941,-0.001907797637812625,0.05451425269738713,0.01537750553177597,0.039836696312574915,0.03249694765435557,-0.009937054532545453,-0.002818654366569251,-0.009897212700711311,-0.04283849083913166,-0.0034538099081427576,-0.008666387662428277,0.10876069862766852
hltv_2390813_105823_faze_vs_aurora_m1_nuke,1773865599.7629843,1,0,-0.1554232804232804,0.5396825396825397,-0.007061185924853941,-0.001907797637812625,0.05451425269738713,0.01537750553177597,0.039836696312574915,0.03249694765435557,-0.009937054532545453,-0.002818654366569251,-0.009897212700711311,-0.04283849083913166,-0.0034538099081427576,-0.008666387662428277,0.10876069862766852
hltv_2390814_105829_furia_vs_tyloo_m2_overpass,1773878754.6023922,0,0,,,,,,,,,,,,,,,
hltv_2390814_105829_furia_vs_tyloo_m2_overpass,1773878754.6023922,0,1,,,,,,,,,,,,,,,
hltv_2390814_105829_furia_vs_tyloo_m1_mirage,1773878758.5521114,1,1,-0.3409090909090909,0.8125,-6.402465290139547e-05,0.001597505009278466,0.03383759386626717,0.020146157372113116,0.017823582363652113,0.017083888455926843,-0.005647022689658054,-0.010026643508002309,0.006731948435858448,-0.18790837506988117,-0.008629459217190716,-0.09611558687907673,0.17142140791782037
hltv_2390814_105829_furia_vs_tyloo_m1_mirage,1773878758.5521114,0,0,-0.3409090909090909,0.8125,-6.402465290139547e-05,0.001597505009278466,0.03383759386626717,0.020146157372113116,0.017823582363652113,0.017083888455926843,-0.005647022689658054,-0.010026643508002309,0.006731948435858448,-0.18790837506988117,-0.008629459217190716,-0.09611558687907673,0.17142140791782037
hltv_2390815_105840_parivision_vs_ninjas_in_pyjamas_m1_ancient,1773924320.4809277,1,0,,,,,,,,,,,,,,,
hltv_2390815_105840_parivision_vs_ninjas_in_pyjamas_m1_ancient,1773924320.4809277,0,1,,,,,,,,,,,,,,,
hltv_2390815_105840_parivision_vs_ninjas_in_pyjamas_m2_mirage,1773924322.966289,1,1,0.16203703703703703,0.5,-0.0027553033934996085,0.011495699550334137,0.021564806385788116,0.04577444420996413,0.002249847631871471,0.009837246543842826,0.0035996552926522707,-0.016885814729063586,-0.025731029953117712,0.05043123566871094,-0.032343362271785636,-0.013029834544116714,0.12855675297547048
hltv_2390815_105840_parivision_vs_ninjas_in_pyjamas_m2_mirage,1773924322.966289,1,0,0.16203703703703703,0.5,-0.0027553033934996085,0.011495699550334137,0.021564806385788116,0.04577444420996413,0.002249847631871471,0.009837246543842826,0.0035996552926522707,-0.016885814729063586,-0.025731029953117712,0.05043123566871094,-0.032343362271785636,-0.013029834544116714,0.12855675297547048
hltv_2390816_105847_spirit_vs_liquid_m1_mirage,1773935918.6571727,0,0,0.0357142857142857,0.5357142857142857,-0.16561482466036026,-0.19217055342103173,0.0019473803721357652,0.04292219716958706,0.016393731109612786,0.04035083685247226,0.029824326396270084,0.1305646711337426,-0.01992569023244395,0.17446929990265742,-0.0016396725282301072,0.07546893649636705,-0.18471412258053815
hltv_2390816_105847_spirit_vs_liquid_m1_mirage,1773935918.6571727,0,1,0.0357142857142857,0.5357142857142857,-0.16561482466036026,-0.19217055342103173,0.0019473803721357652,0.04292219716958706,0.016393731109612786,0.04035083685247226,0.029824326396270084,0.1305646711337426,-0.01992569023244395,0.17446929990265742,-0.0016396725282301072,0.07546893649636705,-0.18471412258053815
hltv_2390816_105847_spirit_vs_liquid_m2_ancient,1773935923.238122,0,1,-0.18338815789473684,0.578125,0.0030708388325650926,-0.02105031609197744,-0.07091358766232153,-0.078645626043019,-0.04028492536391853,-0.028683598999341087,0.00817303800414787,-0.019864915897569613,-0.010919154219145522,0.08432132123591912,-0.01802399045712233,0.03886952442507596,-0.21644837751350232
hltv_2390816_105847_spirit_vs_liquid_m2_ancient,1773935923.238122,0,0,-0.18338815789473684,0.578125,0.0030708388325650926,-0.02105031609197744,-0.07091358766232153,-0.078645626043019,-0.04028492536391853,-0.028683598999341087,0.00817303800414787,-0.019864915897569613,-0.010919154219145522,0.08432132123591912,-0.01802399045712233,0.03886952442507596,-0.21644837751350232
hltv_2390817_105854_mouz_vs_the_mongolz_m1_nuke,1773943428.5580945,1,1,-0.11647727272727271,0.53125,-0.11935237191077241,-0.21031244130232019,0.0917488906215067,0.06422499492733857,0.06643607620690883,0.06218264944752927,-0.1686909958040967,-0.1108015504225826,0.010073104365566299,-0.012320969122803282,0.05492158685217685,-0.027982734672642617,-0.0572992886728928
hltv_2390817_105854_mouz_vs_the_mongolz_m1_nuke,1773943428.5580945,0,0,-0.11647727272727271,0.53125,-0.11935237191077241,-0.21031244130232019,0.0917488906215067,0.06422499492733857,0.06643607620690883,0.06218264944752927,-0.1686909958040967,-0.1108015504225826,0.010073104365566299,-0.012320969122803282,0.05492158685217685,-0.027982734672642617,-0.0572992886728928
hltv_2390817_105854_mouz_vs_the_mongolz_m2_inferno,1773945514.4427848,0,0,-0.10894704808277539,0.5283018867924528,0.0010099031593044927,-0.002662341894216713,-0.03587817698274892,0.033145642014178855,-0.0204839545215445,-0.0031634822313417743,-0.0005632639463458711,0.033177655217865254,0.015702330461658864,0.1924148339865248,0.0037454861721822885,0.04353523486707772,-0.08470113847753083
hltv_2390817_105854_mouz_vs_the_mongolz_m2_inferno,1773945514.4427848,0,1,-0.10894704808277539,0.5283018867924528,0.0010099031593044927,-0.002662341894216713,-0.03587817698274892,0.033145642014178855,-0.0204839545215445,-0.0031634822313417743,-0.0005632639463458711,0.033177655217865254,0.015702330461658864,0.1924148339865248,0.0037454861721822885,0.04353523486707772,-0.08470113847753083
hltv_2390818_105860_vitality_vs_9z_m2_nuke,1773954563.1443198,0,0,,,,,,,,,,,,,,,
hltv_2390818_105860_vitality_vs_9z_m2_nuke,1773954563.1443198,0,1,,,,,,,,,,,,,,,
hltv_2391755_105877_nrg_vs_b8_m2_ancient,1774011320.08468,1,1,-0.18524458700882118,0.6162790697674418,-0.006212461459153551,-0.08566780943331487,0.029387180150668768,0.0321030407710991,-0.005471743154693731,0.055090918554629775,0.038021403439689405,-0.017305962822936782,-0.013542797825254582,0.1525520891783882,-0.018135763280565986,0.09363952731458991,
hltv_2391755_105877_nrg_vs_b8_m2_ancient,1774011320.08468,1,0,-0.18524458700882118,0.6162790697674418,-0.006212461459153551,-0.08566780943331487,0.029387180150668768,0.0321030407710991,-0.005471743154693731,0.055090918554629775,0.038021403439689405,-0.017305962822936782,-0.013542797825254582,0.1525520891783882,-0.018135763280565986,0.09363952731458991,
hltv_2391755_105877_nrg_vs_b8_m1_inferno,1774011325.8048995,0,0,-0.037377450980392246,0.5520833333333334,0.0005199111888245511,0.013674980512768775,0.003152958478869927,0.0487249534100096,0.0020738943113168817,0.014460728102388853,-0.008684590293301486,0.2218603073605434,0.00883189684814878,0.24691510468456124,-0.0030185916026433945,0.06773642507095046,0.18993504787388654
hltv_2391755_105877_nrg_vs_b8_m1_inferno,1774011325.8048995,1,1,-0.037377450980392246,0.5520833333333334,0.0005199111888245511,0.013674980512768775,0.003152958478869927,0.0487249534100096,0.0020738943113168817,0.014460728102388853,-0.008684590293301486,0.2218603073605434,0.00883189684814878,0.24691510468456124,-0.0030185916026433945,0.06773642507095046,0.18993504787388654
hltv_2391756_105883_faze_vs_tyloo_m1_mirage,1774024624.8276017,0,1,-0.1923076923076923,0.6923076923076923,0.23921935571656427,-0.06092611622873312,0.06965179020045498,-0.005565583180735023,0.011517947382617078,-0.019510213925120368,0.1994489530135044,-0.07812399936974707,0.022208450715482164,-0.07311623128085704,-0.008732044178052012,-0.1068006682274637,0.10497429044033008
hltv_2391756_105883_faze_vs_tyloo_m1_mirage,1774024624.8276017,0,0,-0.1923076923076923,0.6923076923076923,0.23921935571656427,-0.06092611622873312,0.06965179020045498,-0.005565583180735023,0.011517947382617078,-0.019510213925120368,0.1994489530135044,-0.07812399936974707,0.022208450715482164,-0.07311623128085704,-0.008732044178052012,-0.1068006682274637,0.10497429044033008
hltv_2391756_105883_faze_vs_tyloo_m2_ancient,1774024628.0001047,1,0,-0.31202435312024357,0.7777777777777778,-0.00280193978215737,-0.013655704717738137,-0.006104619046163606,-0.05080397709004347,0.0023691449629875128,-0.017551484323203415,0.009896645320086384,-0.007011684306241772,-0.0012967144658194707,-0.05888775664204804,0.0052528854725375496,-0.008352336835902474,0.10497429044033008
hltv_2391756_105883_faze_vs_tyloo_m2_ancient,1774024628.0001047,0,1,-0.31202435312024357,0.7777777777777778,-0.00280193978215737,-0.013655704717738137,-0.006104619046163606,-0.05080397709004347,0.0023691449629875128,-0.017551484323203415,0.009896645320086384,-0.007011684306241772,-0.0012967144658194707,-0.05888775664204804,0.0052528854725375496,-0.008352336835902474,0.10497429044033008
hltv_2391757_105896_falcons_vs_natus_vincere_m1_mirage,1774037524.3369265,1,1,0.08382852292020371,0.6644736842105263,0.002030060017708335,-0.03989122961978886,-6.679489139765904e-05,-0.0136422944306821,-0.015411068926479032,0.012676712407886148,0.020043168499435438,-0.038949024649850394,0.005950185423743093,-0.1044551387660177,-0.0066150281406685,-0.04324672596419621,0.0018633310329065605
hltv_2391757_105896_falcons_vs_natus_vincere_m1_mirage,1774037524.3369265,1,0,0.08382852292020371,0.6644736842105263,0.002030060017708335,-0.03989122961978886,-6.679489139765904e-05,-0.0136422944306821,-0.015411068926479032,0.012676712407886148,0.020043168499435438,-0.038949024649850394,0.005950185423743093,-0.1044551387660177,-0.0066150281406685,-0.04324672596419621,0.0018633310329065605
hltv_2391757_105896_falcons_vs_natus_vincere_m2_inferno,1774037529.4397488,0,0,0.13416477702191998,0.6851851851851852,-0.003929120294355881,-0.006552618447037972,0.06668538665156681,0.04012547867476107,0.03910715351485561,0.03598891933332565,-0.017462696356084384,0.01770385994797652,0.031822689815098004,0.06971146601456835,0.014897127076030692,0.04136719365868885,0.08012145894433628
hltv_2391757_105896_falcons_vs_natus_vincere_m2_inferno,1774037529.4397488,1,1,0.13416477702191998,0.6851851851851852,-0.003929120294355881,-0.006552618447037972,0.06668538665156681,0.04012547867476107,0.03910715351485561,0.03598891933332565,-0.017462696356084384,0.01770385994797652,0.031822689815098004,0.06971146601456835,0.014897127076030692,0.04136719365868885,0.08012145894433628
hltv_2391758_105904_aurora_vs_furia_m1_dust2,1774048488.2879002,0,1,0.06161385479113146,0.4731182795698925,-0.2408309978173559,0.025984021243705524,0.0014614518481398386,0.01881346070061074,0.03558189189569899,0.04436299427774948,-0.18418774941238536,-0.09433851811341731,-0.03352420871680001,-0.14085122068694556,0.027218172769873206,0.10833260087333746,0.026806992315426895
hltv_2391758_105904_aurora_vs_furia_m1_dust2,1774048488.2879002,1,0,0.06161385479113146,0.4731182795698925,-0.2408309978173559,0.025984021243705524,0.0014614518481398386,0.01881346070061074,0.03558189189569899,0.04436299427774948,-0.18418774941238536,-0.09433851811341731,-0.03352420871680001,-0.14085122068694556,0.027218172769873206,0.10833260087333746,0.026806992315426895
hltv_2391758_105904_aurora_vs_furia_m2_inferno,1774048554.2193148,0,0,0.05923555863023178,0.4744897959183674,0.002851126662758885,-0.00566039855769046,-0.0022471302139092653,-0.009586600886972496,-0.002090300866805561,-0.0007182052914834758,0.0005498980599567549,0.03427781618087866,0.02248637718163171,0.15811737345270122,-0.011551731847132929,0.03744944619605822,0.014878518790655854
hltv_2391758_105904_aurora_vs_furia_m2_inferno,1774048554.2193148,1,1,0.05923555863023178,0.4744897959183674,0.002851126662758885,-0.00566039855769046,-0.0022471302139092653,-0.009586600886972496,-0.002090300866805561,-0.0007182052914834758,0.0005498980599567549,0.03427781618087866,0.02248637718163171,0.15811737345270122,-0.011551731847132929,0.03744944619605822,0.014878518790655854
hltv_2391759_105928_ninjas_vs_pyjamas_m2_mirage,1774102103.7151794,1,1,0.3798076923076923,0.6923076923076923,-0.09365248610593413,0.1289996862911344,0.0491578383454212,0.1039420554255146,0.06210373323675378,0.10892408127795367,-0.16772413255694585,-0.04144744304832826,0.0022604699763986713,-0.050360220212934126,0.0050389603640024205,0.02329542356486064,0.30380918847528493
hltv_2391759_105928_ninjas_vs_pyjamas_m2_mirage,1774102103.7151794,1,0,0.3798076923076923,0.6923076923076923,-0.09365248610593413,0.1289996862911344,0.0491578383454212,0.1039420554255146,0.06210373323675378,0.10892408127795367,-0.16772413255694585,-0.04144744304832826,0.0022604699763986713,-0.050360220212934126,0.0050389603640024205,0.02329542356486064,0.30380918847528493
hltv_2391760_105941_mouz_vs_9z_m2_inferno,1774117710.7171476,1,0,-0.4145408163265306,0.8125,-0.019034117896019942,-0.0925643468936283,0.0715488139261023,-0.02603435056703457,-0.018970165748209755,-0.018407668444765102,0.07339551138791889,-0.07276836923710717,0.0648391592269481,-0.048673317638958435,-0.03352386167206345,-0.035209552636094765,0.38658535029146235
hltv_2391760_105941_mouz_vs_9z_m2_inferno,1774117710.7171476,1,1,-0.4145408163265306,0.8125,-0.019034117896019942,-0.0925643468936283,0.0715488139261023,-0.02603435056703457,-0.018970165748209755,-0.018407668444765102,0.07339551138791889,-0.07276836923710717,0.0648391592269481,-0.048673317638958435,-0.03352386167206345,-0.035209552636094765,0.38658535029146235
hltv_2391761_105949_parivision_vs_spirit_m1_anubis,1774121491.592704,1,0,-0.31212628557761296,0.6351351351351351,-0.09793088450344206,0.11848749993812785,-0.12014626424988778,-0.09983823398857922,-0.014539224585659205,0.008898795382847158,-0.16899322549629414,0.0406194693130692,0.0036416736550820006,0.051375479763416526,0.008305953016393197,0.04177147533097597,-0.10830592500688954
hltv_2391761_105949_parivision_vs_spirit_m1_anubis,1774121491.592704,1,1,-0.31212628557761296,0.6351351351351351,-0.09793088450344206,0.11848749993812785,-0.12014626424988778,-0.09983823398857922,-0.014539224585659205,0.008898795382847158,-0.16899322549629414,0.0406194693130692,0.0036416736550820006,0.051375479763416526,0.008305953016393197,0.04177147533097597,-0.10830592500688954
hltv_2391761_105949_parivision_vs_spirit_m2_ancient,1774125379.5151987,0,0,-0.20782889426957224,0.5595238095238095,-0.004532965832385716,-0.0050958139695527205,0.08178259452197156,0.08058917924195808,0.04714338417315045,0.0534459842124983,0.0019827117451598486,0.004254412792316864,-0.017205003422818,0.3059130935574129,0.014302291412438717,0.118125094947446,-0.06547596624117413
hltv_2391761_105949_parivision_vs_spirit_m2_ancient,1774125379.5151987,1,1,-0.20782889426957224,0.5595238095238095,-0.004532965832385716,-0.0050958139695527205,0.08178259452197156,0.08058917924195808,0.04714338417315045,0.0534459842124983,0.0019827117451598486,0.004254412792316864,-0.017205003422818,0.3059130935574129,0.014302291412438717,0.118125094947446,-0.06547596624117413
hltv_2391762_105958_the_mongolz_vs_vitality_m1_mirage,1774132063.3917305,0,1,-0.10101679929266139,0.5689655172413793,0.0268736800491165,0.09271897163673631,-0.04911255668422737,-0.0711835879624868,0.025692784606523744,-0.013727738466049633,-0.07482627558940602,0.0011920279487959706,-0.03224018227678477,-0.07298577760774097,0.03935007482567754,-0.03405431510666723,0.20710627447560148
hltv_2391762_105958_the_mongolz_vs_vitality_m1_mirage,1774132063.3917305,1,0,-0.10101679929266139,0.5689655172413793,0.0268736800491165,0.09271897163673631,-0.04911255668422737,-0.0711835879624868,0.025692784606523744,-0.013727738466049633,-0.07482627558940602,0.0011920279487959706,-0.03224018227678477,-0.07298577760774097,0.03935007482567754,-0.03405431510666723,0.20710627447560148
hltv_2391762_105958_the_mongolz_vs_vitality_m2_overpass,1774134407.831258,0,0,-0.09361254541977432,0.5634920634920635,-0.00317313516007367,-0.02747822883888623,0.0940127847214825,0.07937689319759578,0.060437931883041196,0.04761273519216486,-0.015923560793265568,-0.14352978781874898,-0.007803248090919479,-0.2502163316014709,-0.010341526615671393,-0.08440952566950022,0.25169488024444825
hltv_2391762_105958_the_mongolz_vs_vitality_m2_overpass,1774134407.831258,1,1,-0.09361254541977432,0.5634920634920635,-0.00317313516007367,-0.02747822883888623,0.0940127847214825,0.07937689319759578,0.060437931883041196,0.04761273519216486,-0.015923560793265568,-0.14352978781874898,-0.007803248090919479,-0.2502163316014709,-0.010341526615671393,-0.08440952566950022,0.25169488024444825
hltv_2391764_105977_tyloo_vs_falcons_m2_ancient,1774187678.2205353,1,0,-0.042972699696663286,0.717391304347826,0.0071924041553884654,-0.07118163086317036,0.023951752443772845,0.025047106840552502,-0.01047774650372868,0.010688661409852529,0.16724277250032937,0.03535910968937783,0.048215022762968573,0.2608686451116201,-0.05793398166979408,0.13790200262600966,0.19925116120125108
hltv_2391764_105977_tyloo_vs_falcons_m2_ancient,1774187678.2205353,1,1,-0.042972699696663286,0.717391304347826,0.0071924041553884654,-0.07118163086317036,0.023951752443772845,0.025047106840552502,-0.01047774650372868,0.010688661409852529,0.16724277250032937,0.03535910968937783,0.048215022762968573,0.2608686451116201,-0.05793398166979408,0.13790200262600966,0.19925116120125108
hltv_2391764_105977_tyloo_vs_falcons_m1_inferno,1774187719.161227,0,1,0.10302197802197799,0.6923076923076923,0.010335739292283486,0.0470435062248068,0.16896610438880177,0.1406628386901021,0.08096725393259069,0.07474630970268675,0.0008247112802097778,0.0077774298161708,-0.0024878621952874047,0.07725622414142047,0.0013260718328612087,0.032052573817361596,0.19925116120125108
hltv_2391764_105977_tyloo_vs_falcons_m1_inferno,1774187719.161227,1,0,0.10302197802197799,0.6923076923076923,0.010335739292283486,0.0470435062248068,0.16896610438880177,0.1406628386901021,0.08096725393259069,0.07474630970268675,0.0008247112802097778,0.0077774298161708,-0.0024878621952874047,0.07725622414142047,0.0013260718328612087,0.032052573817361596,0.19925116120125108
